temporada,anio,segmento,Tipo_viajero,duracion_dias,mes_inicio,es_evento_ciudad,es_semana_santa,es_navidad,es_puente,personas
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,10
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,1
Vacaciones mitad de año,2024,premium,Solo,31,6,0,0,0,0,1
Puente festivo 4,2021,premium,Grupo,3,5,0,0,0,1,1
Vacaciones fin de año,2020,económico,Grupo,15,12,0,0,0,0,1
Aguinaldo Boyacense,2023,premium,Grupo,7,12,1,0,0,0,1
Puente festivo 1,2023,precio-calidad,Familia,3,1,0,0,0,1,1
Puente festivo 5,2020,económico,Pareja,3,6,0,0,0,1,1
Puente festivo 2,2020,precio-calidad,Grupo,3,3,0,0,0,1,1
Semana Santa,2023,precio-calidad,Pareja,8,4,0,1,0,0,1
Puente festivo 7,2021,premium,Grupo,3,8,0,0,0,1,1
Puente festivo 7,2024,precio-calidad,Grupo,3,8,0,0,0,1,1
Puente festivo 4,2021,precio-calidad,Familia,3,5,0,0,0,1,1
Puente festivo 4,2022,precio-calidad,Familia,3,5,0,0,0,1,1
Puente festivo 8,2023,precio-calidad,Familia,3,9,0,0,0,1,1
Puente festivo 1,2023,económico,Pareja,3,1,0,0,0,1,1
Puente festivo 2,2020,económico,Pareja,3,3,0,0,0,1,1
Semana Santa,2022,premium,Grupo,8,4,0,1,0,0,1
Puente festivo 5,2020,precio-calidad,Grupo,3,6,0,0,0,1,1
Puente festivo 4,2023,económico,Pareja,3,5,0,0,0,1,1
Puente festivo 1,2021,precio-calidad,Familia,3,1,0,0,0,1,1
Puente festivo 5,2024,precio-calidad,Grupo,3,6,0,0,0,1,1
Puente festivo 8,2023,económico,Pareja,3,9,0,0,0,1,1
Puente festivo 7,2021,precio-calidad,Familia,3,8,0,0,0,1,1
Puente festivo 7,2022,precio-calidad,Familia,3,8,0,0,0,1,1
Vacaciones fin de año,2023,premium,Solo,15,12,0,0,0,0,1
Puente festivo 6,2021,precio-calidad,Familia,3,7,0,0,0,1,1
Puente festivo 7,2023,económico,Pareja,3,8,0,0,0,1,1
Aguinaldo Boyacense,2022,precio-calidad,Familia,7,12,1,0,0,0,1
Puente festivo 3,2020,precio-calidad,Grupo,3,4,0,0,0,1,1
Puente festivo 4,2024,precio-calidad,Grupo,3,5,0,0,0,1,1
Puente festivo 3,2023,económico,Pareja,3,4,0,0,0,1,1
Puente festivo 4,2020,precio-calidad,Grupo,3,5,0,0,0,1,1
Puente festivo 5,2021,precio-calidad,Familia,3,6,0,0,0,1,1
Puente festivo 2,2023,económico,Pareja,3,3,0,0,0,1,1
Puente festivo 2,2024,precio-calidad,Grupo,3,3,0,0,0,1,1
Aguinaldo Boyacense,2020,económico,Solo,7,12,1,0,0,0,1
Vacaciones fin de año,2020,económico,Pareja,15,12,0,0,0,0,1
Vacaciones fin de año,2020,precio-calidad,Grupo,15,12,0,0,0,0,1
Puente festivo 8,2024,precio-calidad,Grupo,3,9,0,0,0,1,1
Puente festivo 5,2022,precio-calidad,Familia,3,6,0,0,0,1,1
Semana Santa,2023,premium,Solo,8,4,0,1,0,0,1
Puente festivo 3,2020,económico,Pareja,3,4,0,0,0,1,1
Puente festivo 3,2024,precio-calidad,Grupo,3,4,0,0,0,1,1
Vacaciones mitad de año,2023,premium,Grupo,31,6,0,0,0,0,1
Puente festivo 3,2023,precio-calidad,Familia,3,4,0,0,0,1,1
Puente festivo 6,2021,premium,Grupo,3,7,0,0,0,1,1
Semana Santa,2024,premium,Solo,8,3,0,1,0,0,1
Puente festivo 4,2023,precio-calidad,Familia,3,5,0,0,0,1,1
Vacaciones fin de año,2020,premium,Familia,15,12,0,0,0,0,1
Año Nuevo,2024,precio-calidad,Grupo,2,1,0,0,0,0,1
Navidad,2020,económico,Grupo,5,12,0,0,1,0,1
Puente festivo 5,2023,económico,Pareja,3,6,0,0,0,1,1
Puente festivo 6,2020,precio-calidad,Grupo,3,7,0,0,0,1,1
Vacaciones mitad de año,2021,premium,Grupo,31,6,0,0,0,0,1
Navidad,2020,económico,Solo,5,12,0,0,1,0,1
Puente festivo 1,2024,precio-calidad,Grupo,3,1,0,0,0,1,1
Puente festivo 5,2023,precio-calidad,Familia,3,6,0,0,0,1,1
Puente festivo 2,2021,premium,Grupo,3,3,0,0,0,1,1
Puente festivo 7,2020,precio-calidad,Grupo,3,8,0,0,0,1,1
Puente festivo 2,2022,precio-calidad,Familia,3,3,0,0,0,1,1
Vacaciones fin de año,2022,económico,Solo,15,12,0,0,0,0,1
Puente festivo 6,2024,precio-calidad,Grupo,3,7,0,0,0,1,1
Navidad,2020,precio-calidad,Grupo,5,12,0,0,1,0,1
Año Nuevo,2022,premium,Familia,2,1,0,0,0,0,1
Navidad,2020,precio-calidad,Solo,5,12,0,0,1,0,1
Puente festivo 7,2020,económico,Pareja,3,8,0,0,0,1,1
Año Nuevo,2022,premium,Pareja,2,1,0,0,0,0,1
Puente festivo 2,2021,precio-calidad,Familia,3,3,0,0,0,1,1
Puente festivo 8,2020,económico,Pareja,3,9,0,0,0,1,1
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,1
Vacaciones fin de año,2021,precio-calidad,Solo,15,12,0,0,0,0,1
Puente festivo 6,2020,económico,Pareja,3,7,0,0,0,1,1
Puente festivo 8,2021,precio-calidad,Familia,3,9,0,0,0,1,1
Puente festivo 6,2023,precio-calidad,Familia,3,7,0,0,0,1,1
Vacaciones fin de año,2021,premium,Pareja,15,12,0,0,0,0,1
Puente festivo 3,2021,premium,Grupo,3,4,0,0,0,1,1
Aguinaldo Boyacense,2023,precio-calidad,Pareja,7,12,1,0,0,0,1
Puente festivo 8,2021,premium,Grupo,3,9,0,0,0,1,1
Semana Santa,2020,precio-calidad,Familia,8,4,0,1,0,0,1
Puente festivo 1,2020,precio-calidad,Grupo,3,1,0,0,0,1,1
Puente festivo 3,2022,precio-calidad,Familia,3,4,0,0,0,1,1
Semana Santa,2024,precio-calidad,Familia,8,3,0,1,0,0,1
Semana Santa,2021,premium,Solo,8,3,0,1,0,0,1
Año Nuevo,2020,premium,Pareja,2,1,0,0,0,0,1
Aguinaldo Boyacense,2023,económico,Grupo,7,12,1,0,0,0,1
Puente festivo 1,2021,premium,Grupo,3,1,0,0,0,1,1
Vacaciones mitad de año,2024,precio-calidad,Grupo,31,6,0,0,0,0,1
Puente festivo 3,2021,precio-calidad,Familia,3,4,0,0,0,1,1
Puente festivo 6,2023,económico,Pareja,3,7,0,0,0,1,1
Puente festivo 8,2020,precio-calidad,Grupo,3,9,0,0,0,1,1
Puente festivo 1,2020,económico,Pareja,3,1,0,0,0,1,1
Aguinaldo Boyacense,2024,precio-calidad,Solo,7,12,1,0,0,0,1
Puente festivo 1,2022,precio-calidad,Familia,3,1,0,0,0,1,1
Puente festivo 2,2023,precio-calidad,Familia,3,3,0,0,0,1,1
Puente festivo 8,2022,precio-calidad,Familia,3,9,0,0,0,1,1
Puente festivo 5,2021,premium,Grupo,3,6,0,0,0,1,1
Puente festivo 4,2020,económico,Pareja,3,5,0,0,0,1,1
Puente festivo 7,2023,precio-calidad,Familia,3,8,0,0,0,1,1
Puente festivo 6,2022,precio-calidad,Familia,3,7,0,0,0,1,1
Semana Santa,2020,premium,Familia,8,4,0,1,0,0,2
Puente festivo 2,2022,premium,Grupo,3,3,0,0,0,1,2
Vacaciones fin de año,2023,económico,Solo,15,12,0,0,0,0,2
Puente festivo 3,2021,premium,Familia,3,4,0,0,0,1,2
Puente festivo 7,2023,precio-calidad,Pareja,3,8,0,0,0,1,2
Puente festivo 4,2023,precio-calidad,Pareja,3,5,0,0,0,1,2
Puente festivo 3,2023,precio-calidad,Pareja,3,4,0,0,0,1,2
Puente festivo 3,2022,premium,Grupo,3,4,0,0,0,1,2
Año Nuevo,2023,precio-calidad,Grupo,2,1,0,0,0,0,2
Puente festivo 1,2023,precio-calidad,Solo,3,1,0,0,0,1,2
Puente festivo 7,2023,económico,Familia,3,8,0,0,0,1,2
Vacaciones mitad de año,2021,precio-calidad,Grupo,31,6,0,0,0,0,2
Puente festivo 2,2021,premium,Pareja,3,3,0,0,0,1,2
Puente festivo 3,2021,premium,Pareja,3,4,0,0,0,1,2
Puente festivo 3,2020,precio-calidad,Familia,3,4,0,0,0,1,2
Puente festivo 8,2023,precio-calidad,Solo,3,9,0,0,0,1,2
Puente festivo 6,2023,económico,Familia,3,7,0,0,0,1,2
Puente festivo 4,2020,precio-calidad,Familia,3,5,0,0,0,1,2
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,2
Puente festivo 8,2022,premium,Grupo,3,9,0,0,0,1,2
Puente festivo 4,2024,precio-calidad,Familia,3,5,0,0,0,1,2
Navidad,2020,premium,Familia,5,12,0,0,1,0,2
Puente festivo 3,2023,precio-calidad,Solo,3,4,0,0,0,1,2
Puente festivo 2,2021,premium,Familia,3,3,0,0,0,1,2
Año Nuevo,2022,precio-calidad,Pareja,2,1,0,0,0,0,2
Puente festivo 8,2021,premium,Familia,3,9,0,0,0,1,2
Año Nuevo,2024,precio-calidad,Solo,2,1,0,0,0,0,2
Vacaciones fin de año,2022,económico,Pareja,15,12,0,0,0,0,2
Puente festivo 8,2023,económico,Familia,3,9,0,0,0,1,2
Puente festivo 5,2021,premium,Familia,3,6,0,0,0,1,2
Aguinaldo Boyacense,2021,precio-calidad,Solo,7,12,1,0,0,0,2
Año Nuevo,2022,económico,Pareja,2,1,0,0,0,0,2
Semana Santa,2021,premium,Grupo,8,3,0,1,0,0,2
Puente festivo 3,2024,precio-calidad,Familia,3,4,0,0,0,1,2
Puente festivo 8,2020,precio-calidad,Familia,3,9,0,0,0,1,2
Aguinaldo Boyacense,2021,económico,Familia,7,12,1,0,0,0,2
Vacaciones mitad de año,2020,premium,Familia,31,6,0,0,0,0,2
Puente festivo 5,2023,económico,Familia,3,6,0,0,0,1,2
Puente festivo 6,2021,premium,Pareja,3,7,0,0,0,1,2
Puente festivo 1,2021,premium,Pareja,3,1,0,0,0,1,2
Puente festivo 2,2023,económico,Familia,3,3,0,0,0,1,2
Puente festivo 8,2024,precio-calidad,Familia,3,9,0,0,0,1,2
Puente festivo 6,2020,precio-calidad,Familia,3,7,0,0,0,1,2
Puente festivo 1,2021,premium,Familia,3,1,0,0,0,1,2
Puente festivo 1,2022,premium,Grupo,3,1,0,0,0,1,2
Puente festivo 1,2020,precio-calidad,Familia,3,1,0,0,0,1,2
Puente festivo 4,2023,precio-calidad,Solo,3,5,0,0,0,1,2
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,2
Puente festivo 6,2021,premium,Familia,3,7,0,0,0,1,2
Puente festivo 8,2021,premium,Pareja,3,9,0,0,0,1,2
Semana Santa,2022,precio-calidad,Pareja,8,4,0,1,0,0,2
Semana Santa,2020,económico,Grupo,8,4,0,1,0,0,2
Semana Santa,2020,económico,Pareja,8,4,0,1,0,0,2
Puente festivo 2,2023,precio-calidad,Solo,3,3,0,0,0,1,2
Puente festivo 7,2020,precio-calidad,Familia,3,8,0,0,0,1,2
Puente festivo 1,2024,precio-calidad,Familia,3,1,0,0,0,1,2
Puente festivo 2,2023,precio-calidad,Pareja,3,3,0,0,0,1,2
Puente festivo 5,2022,premium,Grupo,3,6,0,0,0,1,2
Puente festivo 1,2023,económico,Familia,3,1,0,0,0,1,2
Vacaciones mitad de año,2022,económico,Pareja,31,6,0,0,0,0,2
Puente festivo 7,2024,precio-calidad,Familia,3,8,0,0,0,1,2
Puente festivo 4,2023,económico,Familia,3,5,0,0,0,1,2
Puente festivo 8,2023,precio-calidad,Pareja,3,9,0,0,0,1,2
Vacaciones fin de año,2021,económico,Solo,15,12,0,0,0,0,2
Año Nuevo,2024,económico,Grupo,2,1,0,0,0,0,2
Aguinaldo Boyacense,2023,precio-calidad,Grupo,7,12,1,0,0,0,2
Aguinaldo Boyacense,2023,premium,Solo,7,12,1,0,0,0,2
Puente festivo 4,2022,premium,Grupo,3,5,0,0,0,1,2
Puente festivo 1,2023,precio-calidad,Pareja,3,1,0,0,0,1,2
Navidad,2022,premium,Pareja,5,12,0,0,1,0,2
Puente festivo 6,2023,precio-calidad,Pareja,3,7,0,0,0,1,2
Puente festivo 5,2023,precio-calidad,Pareja,3,6,0,0,0,1,2
Puente festivo 5,2020,precio-calidad,Familia,3,6,0,0,0,1,2
Vacaciones mitad de año,2024,premium,Pareja,31,6,0,0,0,0,2
Semana Santa,2021,precio-calidad,Grupo,8,3,0,1,0,0,2
Puente festivo 5,2021,premium,Pareja,3,6,0,0,0,1,2
Puente festivo 6,2022,premium,Grupo,3,7,0,0,0,1,2
Puente festivo 5,2024,precio-calidad,Familia,3,6,0,0,0,1,2
Puente festivo 7,2021,premium,Pareja,3,8,0,0,0,1,2
Puente festivo 6,2024,precio-calidad,Familia,3,7,0,0,0,1,2
Puente festivo 7,2023,precio-calidad,Solo,3,8,0,0,0,1,2
Vacaciones fin de año,2021,económico,Pareja,15,12,0,0,0,0,2
Vacaciones fin de año,2023,precio-calidad,Grupo,15,12,0,0,0,0,2
Puente festivo 4,2021,premium,Pareja,3,5,0,0,0,1,2
Puente festivo 5,2023,precio-calidad,Solo,3,6,0,0,0,1,2
Puente festivo 2,2020,precio-calidad,Familia,3,3,0,0,0,1,2
Puente festivo 7,2021,premium,Familia,3,8,0,0,0,1,2
Puente festivo 3,2023,económico,Familia,3,4,0,0,0,1,2
Puente festivo 6,2023,precio-calidad,Solo,3,7,0,0,0,1,2
Aguinaldo Boyacense,2022,premium,Familia,7,12,1,0,0,0,2
Puente festivo 2,2024,precio-calidad,Familia,3,3,0,0,0,1,2
Puente festivo 4,2021,premium,Familia,3,5,0,0,0,1,2
Aguinaldo Boyacense,2024,económico,Familia,7,12,1,0,0,0,2
Puente festivo 7,2022,premium,Grupo,3,8,0,0,0,1,2
Puente festivo 4,2023,premium,Grupo,3,5,0,0,0,1,3
Aguinaldo Boyacense,2023,económico,Familia,7,12,1,0,0,0,3
Puente festivo 2,2024,premium,Solo,3,3,0,0,0,1,3
Puente festivo 1,2024,premium,Solo,3,1,0,0,0,1,3
Puente festivo 4,2021,económico,Solo,3,5,0,0,0,1,3
Puente festivo 8,2024,económico,Pareja,3,9,0,0,0,1,3
Vacaciones mitad de año,2021,económico,Grupo,31,6,0,0,0,0,3
Puente festivo 6,2023,premium,Grupo,3,7,0,0,0,1,3
Aguinaldo Boyacense,2023,premium,Familia,7,12,1,0,0,0,3
Vacaciones fin de año,2024,económico,Solo,15,12,0,0,0,0,3
Vacaciones fin de año,2020,económico,Familia,15,12,0,0,0,0,3
Puente festivo 3,2021,económico,Solo,3,4,0,0,0,1,3
Puente festivo 8,2020,precio-calidad,Pareja,3,9,0,0,0,1,3
Puente festivo 5,2024,premium,Solo,3,6,0,0,0,1,3
Puente festivo 5,2024,económico,Pareja,3,6,0,0,0,1,3
Aguinaldo Boyacense,2021,precio-calidad,Familia,7,12,1,0,0,0,3
Puente festivo 2,2024,premium,Familia,3,3,0,0,0,1,3
Año Nuevo,2024,premium,Pareja,2,1,0,0,0,0,3
Puente festivo 3,2023,premium,Grupo,3,4,0,0,0,1,3
Año Nuevo,2023,premium,Familia,2,1,0,0,0,0,3
Puente festivo 7,2021,económico,Solo,3,8,0,0,0,1,3
Puente festivo 7,2024,económico,Pareja,3,8,0,0,0,1,3
Puente festivo 8,2024,premium,Familia,3,9,0,0,0,1,3
Aguinaldo Boyacense,2022,premium,Pareja,7,12,1,0,0,0,3
Puente festivo 7,2024,premium,Familia,3,8,0,0,0,1,3
Puente festivo 8,2021,económico,Solo,3,9,0,0,0,1,3
Vacaciones mitad de año,2024,premium,Familia,31,6,0,0,0,0,3
Puente festivo 8,2023,premium,Grupo,3,9,0,0,0,1,3
Puente festivo 4,2024,económico,Pareja,3,5,0,0,0,1,3
Puente festivo 1,2020,precio-calidad,Pareja,3,1,0,0,0,1,3
Puente festivo 3,2024,económico,Pareja,3,4,0,0,0,1,3
Puente festivo 4,2024,premium,Solo,3,5,0,0,0,1,3
Vacaciones fin de año,2022,económico,Grupo,15,12,0,0,0,0,3
Puente festivo 5,2020,precio-calidad,Pareja,3,6,0,0,0,1,3
Puente festivo 1,2023,premium,Grupo,3,1,0,0,0,1,3
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,3
Puente festivo 2,2020,precio-calidad,Pareja,3,3,0,0,0,1,3
Puente festivo 1,2021,económico,Solo,3,1,0,0,0,1,3
Semana Santa,2022,premium,Familia,8,4,0,1,0,0,3
Puente festivo 2,2024,económico,Pareja,3,3,0,0,0,1,3
Semana Santa,2020,premium,Solo,8,4,0,1,0,0,3
Puente festivo 4,2024,premium,Familia,3,5,0,0,0,1,3
Aguinaldo Boyacense,2022,económico,Grupo,7,12,1,0,0,0,3
Puente festivo 5,2024,premium,Familia,3,6,0,0,0,1,3
Puente festivo 8,2024,premium,Solo,3,9,0,0,0,1,3
Puente festivo 4,2020,precio-calidad,Pareja,3,5,0,0,0,1,3
Vacaciones fin de año,2020,económico,Solo,15,12,0,0,0,0,3
Aguinaldo Boyacense,2023,económico,Solo,7,12,1,0,0,0,3
Semana Santa,2022,económico,Grupo,8,4,0,1,0,0,3
Vacaciones fin de año,2023,premium,Familia,15,12,0,0,0,0,3
Año Nuevo,2024,precio-calidad,Familia,2,1,0,0,0,0,3
Semana Santa,2022,precio-calidad,Grupo,8,4,0,1,0,0,3
Puente festivo 3,2024,premium,Familia,3,4,0,0,0,1,3
Vacaciones mitad de año,2020,precio-calidad,Solo,31,6,0,0,0,0,3
Vacaciones fin de año,2020,precio-calidad,Familia,15,12,0,0,0,0,3
Puente festivo 6,2024,premium,Familia,3,7,0,0,0,1,3
Puente festivo 2,2023,premium,Grupo,3,3,0,0,0,1,3
Vacaciones mitad de año,2020,premium,Solo,31,6,0,0,0,0,3
Año Nuevo,2022,precio-calidad,Grupo,2,1,0,0,0,0,3
Puente festivo 5,2021,económico,Solo,3,6,0,0,0,1,3
Vacaciones mitad de año,2021,económico,Familia,31,6,0,0,0,0,3
Puente festivo 7,2024,premium,Solo,3,8,0,0,0,1,3
Puente festivo 7,2020,precio-calidad,Pareja,3,8,0,0,0,1,3
Puente festivo 6,2020,precio-calidad,Pareja,3,7,0,0,0,1,3
Puente festivo 6,2024,económico,Pareja,3,7,0,0,0,1,3
Navidad,2020,económico,Pareja,5,12,0,0,1,0,3
Puente festivo 7,2023,premium,Grupo,3,8,0,0,0,1,3
Año Nuevo,2021,premium,Grupo,2,1,0,0,0,0,3
Puente festivo 6,2024,premium,Solo,3,7,0,0,0,1,3
Puente festivo 3,2024,premium,Solo,3,4,0,0,0,1,3
Puente festivo 1,2024,premium,Familia,3,1,0,0,0,1,3
Navidad,2020,precio-calidad,Pareja,5,12,0,0,1,0,3
Puente festivo 3,2020,precio-calidad,Pareja,3,4,0,0,0,1,3
Puente festivo 5,2023,premium,Grupo,3,6,0,0,0,1,3
Puente festivo 2,2021,económico,Solo,3,3,0,0,0,1,3
Semana Santa,2024,económico,Solo,8,3,0,1,0,0,3
Puente festivo 6,2021,económico,Solo,3,7,0,0,0,1,3
Puente festivo 1,2024,económico,Pareja,3,1,0,0,0,1,3
Puente festivo 6,2024,premium,Grupo,3,7,0,0,0,1,4
Puente festivo 3,2023,económico,Grupo,3,4,0,0,0,1,4
Puente festivo 2,2020,premium,Pareja,3,3,0,0,0,1,4
Semana Santa,2021,económico,Solo,8,3,0,1,0,0,4
Vacaciones fin de año,2022,premium,Pareja,15,12,0,0,0,0,4
Puente festivo 4,2022,precio-calidad,Grupo,3,5,0,0,0,1,4
Semana Santa,2023,precio-calidad,Familia,8,4,0,1,0,0,4
Vacaciones mitad de año,2021,premium,Familia,31,6,0,0,0,0,4
Puente festivo 8,2024,precio-calidad,Solo,3,9,0,0,0,1,4
Semana Santa,2023,económico,Familia,8,4,0,1,0,0,4
Semana Santa,2022,económico,Pareja,8,4,0,1,0,0,4
